Article Title,Article Link,Article Text,Article Summary,Article Image
"Free version of ChatGPT, as it is right now, may be coming to an end soon",https://timesofindia.indiatimes.com/technology/tech-news/free-version-of-chatgpt-as-it-is-right-now-may-be-coming-to-an-end-soon/articleshow/125714739.cms,"OpenAI is reportedly testing ads within the free version of ChatGPT, a significant shift from its ad-free model. This move aims to create a new revenue stream, potentially integrating commerce directly into the AI chatbot. Code references in the Android app suggest ads may appear soon, impacting the web economy by leveraging user data for personalized promotions.

""ads feature,""

""bazaar content,""

""search ad,""

""search ads carousel.""

“ChatGPT Android app 1.2025.329 beta includes new references to an ‘ads feature’ with ‘bazaar content’, ‘search ad’ and ‘search ads carousel’”

OpenAI's Master Plan for India

How this move can help ChatGPT maker OpenAI

What OpenAI CEO Sam Altman said earlier about ads in ChatGPT

“uniquely unsettling to me”

“last resort for us as a business model,”

“not totally against them.”





ChatGPT's free version may soon start showing ads to its users. A report claims that OpenAI has internally started testing ads for the free version of ChatGPT. This shift will mark an end to the completely ad-free experience that the AI startup offers to its users. This is an attempt by OpenAI to make a new revenue stream, much similar to the one fueling Google Search, where ads and promotions of various products influence user purchasing behavior. While the premium plans exist, this move has been about monetising the large free user base and could redefine the economics of the web by integrating commerce directly into the generative AI chatbot.Engineer Tibor Blaho took to the microblogging site X, formerly Twitter, to point out that a beta version of ChatGPT's Android app, version 1.2025.329, contains new code references to anincluding mentions ofand aSharing a screenshot of his findings, Blaho wrote:This suggests that the free version of ChatGPT on Android may start showing ads soon, and once they appear, they will likely show up on the chatbot’s iPhone app as well. But iPhone users can still ask individual questions through Siri, which almost certainly won’t show ads.If Siri can’t answer something, it will switch to ChatGPT. Under Apple’s deal with OpenAI, these Siri-powered ChatGPT answers aren’t used for training the AI, and it’s very likely that ads won’t be shown in these sessions either.This shift could affect the web economy because many people don’t realise that ChatGPT may now understand users better than Google. It could use that information to show personalised ads inside ChatGPT, suggesting products you may want. It is also expected to place ads in search results, similar to Google Search. The leak indicates that ads may appear only in the search area at first, however, this may change over time.ChatGPT is already huge, with about 800 million users per week. That number was only 100 million a week in November 2023 and had risen to about 300 million a week by late 2024.Currently, ChatGPT processes about 2.5 billion prompts a day and India has become the largest user base for it, far outnumbering that of the US.According to Engadget, Altman spoke at a Harvard Business School event last year and said he would try his best to avoid adding ads to AI chats, though he didn’t completely rule out the idea.OpenAI CEO Sam Altman said that combining ads and AI isand that it’s abut that he’sHowever, the codes discovered recently now suggest that ads may be coming soon.","ChatGPT's free version may soon start showing ads to its users. OpenAI is reportedly testing ads within the free version of ChatGPT. This move aims to create a new revenue stream, potentially integrating commerce directly into the AI chatbot. Code references in the Android app suggest ads may appear soon.","https://static.toiimg.com/thumb/msid-125714739,imgsize-31156,width-400,resizemode-4/125714739.jpg"
“AI could erase America’s debt crisis in just 3 years…”: Elon Musk claims,https://timesofindia.indiatimes.com/technology/tech-news/ai-could-erase-americas-debt-crisis-in-just-3-years-elon-musk-claims/articleshow/125713623.cms,"Elon Musk

Elon Musk says AI and robots are the only way out of America’s debt crisis





He described the US national debt as “insanely high,” warning that interest payments on this debt already exceed major budget lines such as the defence budget.

Musk expressed scepticism about conventional political or fiscal solutions, suggesting they are insufficient to correct the structural debt problem.

He predicted that within about three years, the production of goods and services enabled by AI and robotics could outpace inflation, leading to economic growth strong enough to reduce or neutralise the debt burden.

Musk also argued that this transformation could lead to broader societal changes: less reliance on human labour, increased automation, and a shift toward abundance rather than scarcity.

'US Benefited Immensely From Indians', Says Tesla CEO Elon Musk, Warns US Against Scrapping H-1B

Why Elon Musk believes AI and robotics offer a unique path





Historical precedent of technological breakthroughs

Boost to production, efficiency and economic output

Shift from borrowing to value creation

What America’s debt looks like in 2025





The US national debt has reportedly crossed $36–38 trillion, a historically high level.

Interest payments on this debt are rising rapidly, and some analysts note that interest costs alone already exceed spending on major budget categories such as defence.

Traditional fiscal tools spending cuts, tax increases, or deficit controls, are increasingly viewed as politically difficult or economically painful.





Today, as global discussions focus on rising government debt and economic uncertainty, Elon Musk offers a bold vision: he believes artificial intelligence (AI) and robotics can resolve the US national debt crisis within three years. On a recent podcast appearance with Nikhil Kamath, Musk argued that technology-led growth in goods and services could outpace inflation and debt accumulation, potentially reversing America’s fiscal burden. This claim comes amid growing concern over inflation, mounting interest payments on debt, and shrinking budgets for key social and defence programs. With the US national debt crossing historic thresholds, Musk’s statement has sparked debate over whether advanced automation can realistically reshape national economies and whether such a transformation might indeed offer an escape from a spiralling debt spiral.In a recent podcast interview with Nikhil Kamath, Elon Musk laid out his reasoning for why AI and robotics are the only plausible path out of America’s debt crisis.In summary, Musk’s claim hinges on the idea that a surge in productivity and output powered by AI and robotics can fundamentally change the way the economy produces value enough to outpace both inflation and debt accumulation.Musk points out that past shifts, such as electrification, mass production, and the computing revolution, transformed societies by greatly increasing productivity and economic output.He sees AI and robotics as the next wave capable of a similar leap.Under this view, when goods and services can be produced more efficiently and on a larger scale, the total output (the “denominator” in economic terms) grows fast enough to support current debt loads and interest costs, possibly reducing fiscal pressure without major cuts or tax hikes.Musk’s companies, notably those building automated manufacturing, robotics, and advanced AI software, already rely heavily on automation to reduce costs and increase output. He argues that, when scaled across the economy, similar automation could significantly raise national productivity.In effect, widespread adoption of AI could drive down the relative cost of production, increase the supply of goods and services, and allow the economy to grow in real terms rather than nominal, easing debt burdens over time.Instead of addressing debt through austerity or taxation, Musk’s approach reframes the problem as a growth and innovation challenge. If AI can dramatically increase value creation by automating labour, expanding production, and enabling new industries, then revenue generation can outpace debt obligations, making debt more manageable without painful social or fiscal cuts.To understand why Musk’s proposal gains attention, consider these recent economic signals:In this context, Musk argues that only a sharp boost in productivity delivered by AI can realistically restore long-term fiscal balance while avoiding deep social upheaval.","Elon Musk says AI and robots are the only way out of America’s debt crisis. He predicted that within about three years, the production of goods and services enabled by AI and robotics could outpace inflation, leading to economic growth. Musk also argued that this transformation could lead to broader societal changes: less reliance on human labour, and a shift toward abundance rather than scarcity.","https://static.toiimg.com/thumb/msid-125713670,imgsize-20854,width-400,resizemode-4/elon-musk.jpg"
"Telecom minister Jyotiraditya Scindia makes a big clarification on Sanchar Saathi app, says it is optional and not mandatory",https://timesofindia.indiatimes.com/technology/tech-news/telecom-minister-jyotiraditya-scindia-makes-a-big-clarification-on-sanchar-saathi-app-says-it-is-optional-and-not-mandatory/articleshow/125712669.cms,"Political Storm Over Sanchar Saathi As Opposition Calls It A Snooping Tool, Govt Defends Move

Scindia's clarification comes after a Reuters report claimed that the government, in an order dated November 28, has given major

smartphone companies

90 days to ensure that the government's Sanchar Saathi app is pre-installed on new mobile phones, with a provision that users cannot disable it.

Telecom ministry's Sanchar Saathi mobile app order sparks surveillance concerns

Apple likely to say 'No', other companies reviewing order

What is Sanchar Saathi app





Telecom Minister Jyotiraditya Scindia has issued a clarification on the Sanchar Saathi app. The minister said that the cybersecurity app is not mandatory for users. ""The app is completely optional. If you want to delete it, you can. If you don't wish to register, you shouldn’t register and can remove it anytime,"" Scindia told reporters outside the Parliament. The telecom minister added that the app does not enable snooping or call monitoring. ""But not everyone in the country knows that this app exists to protect them from fraud and theft,"" Scindia said.""It is our responsibility to make this app reach everyone. If you want to delete it, then delete it. If you don't want to use it, then don't register it. If you register it, then it will remain active. If you don't register it, then it will remain inactive. For instance, if you don't want to use the app, don't register for it, it will stay dormant, and delete it if you want to,"" Scindia explained. He added that the government's responsibility is to make the app available to everyone, as many citizens are unaware of this tool designed to protect them from digital frauds and theft.The report added that the order further says that for devices already in the supply chain, manufacturers should push the app to phones via software updates.Reuters report claimed that the telecom ministry privately asked smartphone makers to preload all new devices with a state-owned cyber security app that cannot be deleted. The Reuters report said that it has seen the government order.According to the Union government, the Sanchar Saathi app helps prevent cyber threats and assists tracking and blocking of lost or stolen phones, helping police to trace devices, while keeping counterfeits out of the black market.The order caused a furore both inside and outside Parliament on Tuesday, with a number of lawmakers accusing the government of introducing an app that would act as a snooping tool. Rahul Gandhi of main opposition Congress Party said he planned to speak about the app in Parliament. The Congress Party has called for a rollback of the mandate. On X (formerly Twitter), KC Venugopal, a top Congress leader, said ""Big Brother cannot watch us. ""According to a Reuters report, Apple does not plan to comply with a mandate to preload its smartphones with a state-owned cyber safety app and will convey its concerns to the ministry. Apple does not plan to comply with the directive and will tell the government it does not follow such mandates anywhere in the world as they raise a host of privacy and security issues for the company's iOS ecosystem, said two of the industry sources who are familiar with Apple's concerns. They declined to be named publicly as the company's strategy is private. ""Its not only like taking a sledgehammer, this is like a double-barrel gun,"" said the first source.Other brands including Samsung are reviewing the order, said a fourth industry source who is familiar with the matter. Samsung did not respond to Reuters queries.The Department of Telecommunications (DoT) introduced the Sanchar Saathi mobile app in January 2025. According to telecom department, the app complements the existing Sanchar Saathi portal by providing convenient, on-the-go protection against identity theft, forged KYC, device theft, banking fraud, and other cyber risks. As per DoT, Sanchar Saathi app is mainly designed to help users block and track lost or stolen smartphones across all telecom networks, using a central registry. It also lets them identify, and disconnect, fraudulent mobile connections.One of the world's largest telephone markets, India has more than 1.2 billion subscribers. As per government figures, the app has helped recover more than 700,000 lost phones, including 50,000 in October alone. With more than 5 million downloads since its launch, the app has helped block more than 3.7 million stolen or lost mobile phones, while more than 30 million fraudulent connections have also been terminated.The app is available in Hindi and 21 other regional languages, making it inclusive and accessible across the country.",Telecom Minister Jyotiraditya Scindia has issued a clarification on the Sanchar Saathi app. The minister said that the cybersecurity app is not mandatory for users. The order caused a furore both inside and outside Parliament on Tuesday.,"https://static.toiimg.com/thumb/msid-125713216,imgsize-16114,width-400,resizemode-4/sanchar-saathi-app-not-mandatory-can-be-deleted-j-scindia-amid-privacy-row.jpg"
"Nvidia on Google coming for its chip business, says: Happy for them, but ...",https://timesofindia.indiatimes.com/technology/tech-news/nvidia-on-google-coming-for-its-chip-business-says-happy-for-them-but-/articleshow/125711779.cms,"Nvidia Makes History: First Company to Hit $4 Trillion Market Cap

Google’s position in the AI race



Wall Street takes notice as competitive dynamics shift







Nvidia, the chipset making giant has now downplayed concerns that Google is coming for its dominance in the AI hardware market, even as reports Meta may spend billions on Google’s custom chips. The comments come at a time when competition is increasing in the AI race and a volatile stretch for Nvidia’s stock. In a statement posted on X, Nvidia said, “NVIDIA is a generation ahead of the industry — it’s the only platform that runs every AI model and does it everywhere computing is done.” The company added: “We’re delighted by Google’s success — they’ve made great advances in AI and we continue to supply to Google.”The remarks made by Nvidia is followed by a report from The Information highlighting that Meta is in talks with Google to potentially use its chips to power data centers, a move that rattled the investors. Also, the share of Nvidia fell more than 3% following this news.According to The Information, Meta could begin renting TPUs from Google Cloud as early as next year, with purchases for its own data centers potentially starting in 2027.This matters enormously because Meta ranks among Nvidia's largest customers, planning up to $72 billion in AI infrastructure spending this year. For Google to capture even a fraction of that business would represent a seismic shift in the AI hardware market.The deal would also mark Google's expansion beyond its current strategy of using TPUs exclusively in its own data centres, positioning the company in direct competition for the hundreds of billions being spent on AI processors.As reported by Business Insider, Google replied by stressing that its commitment to supporting both its own Tensor Processing Units (TPUs) and Nvidia’s GPUs. “We are experiencing accelerating demand for both our custom TPUs and Nvidia GPUs; we are committed to supporting both, as we have for years,” a Google spokesperson said.Recently, Google gained momentum in the AI race after the launch of Gemini 3 and the model also received positive reviews. Unlike many rivals, Google benefits from a “full-stack” advantage, controlling everything from AI research to its cloud infrastructure.The rivalry between Nvidia and Google comes at a time, when the world’s largest company by market capitalisation has faced a turbulent few weeks. The chipmaker reported blockbuster third-quarter earnings, initially calming fears of an AI bubble. But lingering doubts resurfaced as competition from Google and others intensified.","N Nvidia downplays concerns that Google is coming for its dominance in the AI hardware market. Comes as reports Meta may spend billions on Google’s custom chips. Meta ranks among Nvidia's largest customers, planning up to $72 billion in AI infrastructure spending this year. Google benefits from a ‘full-stack’ advantage, controlling everything from AI research to its cloud.","https://static.toiimg.com/thumb/msid-125711762,imgsize-1254951,width-400,resizemode-4/how-this-google-report-has-wiped-away-150-plus-billion-from-nvidia39s-market-value.jpg"
"Australian teen takes social media ban to court, calls it unsafe",https://timesofindia.indiatimes.com/technology/tech-news/australian-teen-takes-social-media-ban-to-court-calls-it-unsafe/articleshow/125710006.cms,"Legal challenge ahead



Government’s position







Australia’s plan to impose a ban on social media platforms such as Instagram, TikTok, Snapchat for children under 16 is now facing a High Court challenge. As reported by Reuters, a 15-year-old student, Noah Jones has become the face of this opposition. Jones said that the law which is said to come into effect from December 10, 2025 will not protect young people but will instead make the internet more dangerous. Jones, who is co-plaintiff in the case alongside another teenage, believe that the ban would be widely circumvented and push young users into less regulated corners of the internet. “This measure will make the internet less safe for young people,” he argued, stressing that social media is essential for staying connected and sharing ideas, likening it to a modern-day town square.As reported by Reuters, a case has been filed against Communications Minister Anika Wells and eSaftey Commissioner Julie Inman Grant. The case has also drawn support from the Digital Freedom Project, an internet rights groups that claims the ban is an “unfair assault on freedom of speech” and violates the implied constitutional right to freedom of political communication.The group is of the point-of-view that banning the internet access for the young people is not the solution, instead they should be taught how to navigate digital spaces safely.""We should be cutting off the bad things about social media. When kids do things in secret, that's when things can be really harmful,” Jones told Reuters.Jones said social media is essential for staying connected and sharing ideas, likening it to a modern-day town square. ""I have almost all the people in my year on Snapchat. It's a light way of being connected. Most people will get quite separated,"" he said.The government has however vowed to stand firm against the challenge. Communications Minister Wells said the ban is necessary to protect children from harmful content and online predators, insisting that the government will not be intimidated by legal threats or pressure from big tech companies.The law requires platforms to remove all users under 16 or face hefty fines. Supporters say it will shield minors from exploitation and mental health risks, while critics warn it could backfire by isolating young people and limiting their ability to engage in civic discourse. The debate reflects a broader global struggle over how to balance child safety, digital rights, and free expression in the age of social media.","Australia’s plan to impose a ban on social media platforms for children under 16 is now facing a High Court challenge. A 15-year-old student, Noah Jones has become the face of this opposition. Jones said that the law which is said to come into effect from December 10, 2025 will not protect young people but will instead make the internet more dangerous.","https://static.toiimg.com/thumb/msid-125709995,imgsize-1062874,width-400,resizemode-4/social-media.jpg"
"Microsoft CEO Satya Nadella says humans can't rely on brains alone to succeed at workplace, they need…",https://timesofindia.indiatimes.com/technology/tech-news/microsoft-ceo-satya-nadella-says-humans-cant-rely-on-brains-alone-to-succeed-at-workplace-they-need/articleshow/125709288.cms,"In a world increasingly dominated by artificial intelligence, Microsoft CEO Satya Nadella argues that emotional intelligence is essential for business leaders. He posits that while AI can manage technical tasks, the human touch—through empathy and collaboration—remains irreplaceable in driving success.

Satya Nadella Steps Back to Focus on AI: Microsoft’s Major Reorganisation Explained

Social intelligence gains prominence in AI era

CEO reshapes Microsoft’s culture with 'growth mindset' approach





Microsoft CEO Satya Nadella emphasized that emotional intelligence is becoming increasingly vital in the workplace as artificial intelligence takes over more technical responsibilities, calling empathy a crucial business skill rather than just a soft skill.During a recent conversation with Axel Springer CEO Mathias Döpfner on the ""MD Meets"" podcast that aired November 29, Nadella stated that leaders cannot succeed with intelligence quotient alone. ""IQ has a place, but it's not the only thing that's needed in the world,"" he said in the interview. ""I've always felt, at least leaders, if you just have IQ without EQ, it's just a waste of IQ.""Nadella added that social intelligence is also becoming key as AI handles more technical tasks. The Microsoft chief executive has consistently maintained that empathy represents an important business capability, not merely a peripheral soft skill.When Döpfner questioned whether the growing importance of empathy influenced Microsoft's decision to implement return-to-office mandates starting early next year, Nadella responded that recognizing the role of human collaboration is even more crucial in the age of AI, describing the workplace as ""the best collaboration tool.""However, he clarified he doesn't want to be overly rigid about office return policies.Nadella has recently restructured Microsoft's leadership team partly to enhance competitiveness in the AI race, with the company pursuing artificial general intelligence through its new superintelligence team.The emphasis on soft skills comes as many workplaces are starting to value problem-solving, emotional intelligence, and creativity as they delegate more technical responsibilities to AI, according to executives and workplace transformation experts.Nadella's leadership philosophy centers on what he calls a ""growth mindset,"" transforming Microsoft's culture from ""know-it-alls"" to ""learn-it-alls"" during his decade-long tenure as CEO. This approach has helped Microsoft achieve significant growth, with its stock climbing almost 20% this year and its market capitalization reaching $3.7 trillion, making it the world's second most valuable company after Nvidia.","Microsoft CEO Satya Nadella argues that emotional intelligence is essential for business leaders. He posits that while AI can manage technical tasks, the human touch remains irreplaceable in driving success. The Microsoft chief executive has consistently maintained that empathy represents an important business capability, not merely a peripheral soft skill.","https://static.toiimg.com/thumb/msid-125709288,imgsize-288517,width-400,resizemode-4/125709288.jpg"
Shopify restores services after Cyber Monday outage hits merchant,https://timesofindia.indiatimes.com/technology/tech-news/shopify-restores-services-after-cyber-monday-outage-hits-merchant/articleshow/125708462.cms,"Shopify outage : Here’s what the company said



Impact on merchants due to Shopify outage







Shopify, the e-commerce major faced a widespread outage on Cyber Monday (December 1). Due to the major outage thousands of merchants were not able to process orders during the peak holiday traffic. Shopify also confirmed the outage and said that the issue has now been resolved and the company is now working on restoring services. As per Shopify’s official status page, the outage started around Monday afternoon and it affected the core services such as checkout, storefronts and admin dashboards. The Merchants also reported being unable to complete the transactions to access backend tools, effectively halting business during one of the most busiest shopping days of the year.Shopify acknowledged the disruption and it also provided regular updates via its status portal. By late evening, the company confirmed that all systems had been restored. In a statement, Shopify said engineers had identified and fixed the underlying issue, ensuring stability moving forward.The company emphasised its commitment to reliability, noting that Cyber Monday represents a critical moment for merchants worldwide.“We know how important this day is for our merchants, and we worked urgently to bring systems back online,” Shopify said.The Shopify outage started around a sensitive time as the Cyper Monday sale is seen as a large revenue generator for small and medium-sized businesses. Many merchants also shared their plight on social media.Analysts noted that even a few hours of downtime can translate into millions in missed transactions across Shopify’s global merchant base.With the services now being restored, Shopify is said to conduct a full investigation of the service outage in order to prevent such incidents in the future. Also, the swift resolution carried out the by the company helped to limit the damage.","Shopify, the e-commerce major faced a widespread outage on Cyber Monday (December 1) Thousands of merchants were not able to process orders during the peak holiday traffic. The outage started around Monday afternoon and it affected the core services such as checkout, storefronts and admin dashboards.","https://static.toiimg.com/thumb/msid-125708450,imgsize-12202,width-400,resizemode-4/shopify-down-when-will-the-services-be-restored-latest-update-on-major-cyber-monday-outage.jpg"
"After outages that brought down half the internet, Google and Amazon join hands: Here's what it means",https://timesofindia.indiatimes.com/technology/tech-news/after-outages-that-brought-down-half-the-internet-google-and-amazon-join-hands-heres-what-it-means/articleshow/125704052.cms,"



In a move signaling a shift toward greater cooperation in the competitive cloud market, Amazon Web Services (AWS) and Google Cloud introduced a jointly developed multicloud networking service on Sunday. The initiative aims to bolster internet reliability and drastically reduce the time required to connect disparate computing platforms. The collaboration comes as the tech industry faces increasing pressure to prevent costly service disruptions. The new offering arrives just over a month after a massive AWS outage on October 20 knocked major applications -- including Snapchat and Reddit—offline. That single event is estimated to cost U.S. companies between $500 million and $650 million in losses, according to analytics firm Parametrix.The new service combines AWS’ Interconnect-multicloud with Google Cloud’s Cross-Cloud Interconnect. According to the companies, this integration allows customers to establish private, high-speed links between the two platforms in ""minutes instead of weeks."" ""This collaboration between AWS and Google Cloud represents a fundamental shift in multicloud connectivity,"" said Robert Kennedy , Vice President of Network Services at AWS.Rob Enns, Vice President and General Manager of Cloud Networking at Google Cloud, noted that the joint network is designed to streamline the movement of data and applications between clouds, addressing a longstanding friction point for enterprise clients.Tech giant Salesforce was named as one of the early adopters of this new interoperable approach.The partnership occurs against a backdrop of surging demand for digital infrastructure, driven largely by the rapid adoption of artificial intelligence. Major players, including Alphabet, Microsoft, and Amazon, are currently investing billions to expand capacity to handle this increased traffic.While the two companies are collaborating on connectivity, they remain fierce competitors. AWS retains its position as the world's largest cloud provider, followed by Microsoft Azure and Google Cloud. In the third quarter, Amazon’s cloud business generated $33 billion in revenue -- more than double Google Cloud's $15.16 billion.However, as internet disruptions become more expensive and disruptive, the new partnership suggests that interoperability is becoming a business necessity even for market leaders.",Amazon Web Services and Google Cloud introduce a jointly developed multicloud networking service. The initiative aims to bolster internet reliability and drastically reduce the time required to connect disparate computing platforms. The collaboration comes as the tech industry faces increasing pressure to prevent costly service disruptions.,"https://static.toiimg.com/thumb/msid-125704045,imgsize-73606,width-400,resizemode-4/google.jpg"
Amazon opens 2 micro-fulfillment centers daily as 10-minute Amazon Now delivery demand surges,https://timesofindia.indiatimes.com/technology/tech-news/amazon-opens-2-micro-fulfillment-centers-daily-as-10-minute-amazon-now-delivery-demand-surges/articleshow/125701241.cms,"Amazon India is rapidly expanding its ultra-fast delivery service, aiming for 10-minute deliveries across Bengaluru, Delhi, and Mumbai. With plans to open two micro-fulfillment centers daily, the company expects over 300 centers by year-end. This aggressive move is driven by Prime members tripling their shopping frequency for daily essentials, signaling a significant shift in urban Indian shopping habits.","Amazon India is rapidly expanding its ultra-fast delivery service, aiming for 10-minute deliveries across Bengaluru, Delhi, and Mumbai. With plans to open two micro-fulfillment centers daily, the company expects over 300 centers by year- end. This aggressive move is driven by Prime members tripling their shopping frequency for daily essentials.","https://static.toiimg.com/thumb/msid-125701241,imgsize-26994,width-400,resizemode-4/125701241.jpg"
"Internet's CatGPT's landline-style phone goes viral; ‘Zillennial’ founder generates $280,000 selling Bluetooth 'landlines' to combat screen time",https://timesofindia.indiatimes.com/technology/tech-news/internets-catgpts-landline-style-phone-goes-viral-zillennial-founder-generates-280000-selling-bluetooth-landlines-to-combat-screen-time/articleshow/125700427.cms,"Representative Image

How landline-style phone works

Connectivity:

Incoming Calls:

Outgoing Calls:

CatGPT says: I brought back landlines

Cat Goetze has two Instagram posts where she shares details of her phone.

First Instagram Post

Second Instagram Post





Cat Goetze, a tech founder known online as ""CatGPT,"" has turned a personal quest for nostalgia into a six-figure business, banking on a generation’s desire to disconnect. According to a report by CNBC Make It, Goetze’s startup, Physical Phones, generated $120,000 in sales in its first three days after going viral on social media in July 2025. By the end of October, the business had sold over 3,000 units, totaling $280,000 in revenue. The product—a retro-styled handset that looks like a traditional landline but connects to smartphones via Bluetooth—was born out of Goetze’s desire to reduce her own screen time without sacrificing connectivity.Two years ago, Goetze sought to replace her smartphone usage with something ""low-tech."" However, she discovered that installing a true landline in her apartment was both expensive and logistically difficult.""I was kind of just sitting around [thinking] it’d be so cute if we still had landline phones and you could twirl the cord and talk with your friends,"" Goetze told CNBC Make It. ""That just felt nostalgic and chic to me.""Taking matters into her own hands, Goetze ""hijacked"" a thrifted landline phone and engineered it to be Bluetooth compatible. For two years, the pink clamshell device served as her primary communication hub at home, allowing her to take calls and even buzz guests into her building.When she finally unveiled the device to her social media audience in July 2025, she anticipated a modest response, setting up a shop hoping for 15 to 20 pre-orders she could build manually. Instead, the demand was instantaneous.""It literally felt like we had captured lightning in a bottle,"" she told the CNBC.Physical Phones are currently available in five styles ranging from $90 to $110. While Goetze originally built them by hand, she has since partnered with an electronics manufacturer, with the first major batches shipping this December.The devices function as an extension of a user’s smartphone:Pairs with iPhone and Android via Bluetooth.The device rings for standard calls as well as audio/video calls from apps like WhatsApp, FaceTime, Instagram, and Snapchat.Users can dial numbers directly or use the star key (*) to activate voice assistants (like Siri or Google Assistant) to dial contacts by name.R u reading this caption because the video started to get boring?Ur gonna check the comments next huh?It’s ok.That’s your brain looking for more rustling leaves in the Savannah.If that doesn’t make sense, you just haven’t gotten far enough in the video yet.Force 1= tech companies. They get paid more $ the longer you stay here, so they wanna hook u. Bad.Force 2= about two thousand centuries of evolution. Your brain is hardwired to reward noticing novel, unexpected things. Your feed is a FLOOD of novel, unexpected things. The rewards feel so good, it almost feels like a trance-like state.Dont feel bad. We all have monkey brains. How do u think we got here?!!!But u can protect ur monkey brain. In the next video I’ll explain 3 tricks I used to get off of social media for 5 years.I’m committed to bringing down my screen time this year but I know I need to be reachable in case of emergency. Also, living out my nostalgic 90s dream is very important to me.YES it takes FaceTime Audio and WhatsApp calls.YES it works with AndroidNO, you will not know who’s calling. Like the olden days.YES they are the coolest cutest things ever.","Cat Goetze, a tech founder known online as ""CatGPT,"" has turned a personal quest for nostalgia into a six-figure business. Her startup, Physical Phones, generated $120,000 in sales in its first three days after going viral on social media in July 2025.","https://static.toiimg.com/thumb/msid-125700440,imgsize-112496,width-400,resizemode-4/retro-futuristic-connection.jpg"
"Nvidia, SoftBank-backed startup Runway launches AI video model, claims it beats Google and ChatGPT-maker OpenAI",https://timesofindia.indiatimes.com/technology/tech-news/nvidia-softbank-backed-startup-runway-launches-ai-video-model-claims-it-beats-google-and-chatgpt-maker-openai/articleshow/125699140.cms,"Nvidia Makes History: First Company to Hit $4 Trillion Market Cap

It’s a David-versus-Goliath victory: Runway CEO







Artificial intelligence (AI) startup Runway has launched its Gen 4.5 model, claiming that its video generation capabilities outperform rival models from industry giants Google and OpenAI in an independent benchmark. Runway, a company that specialises in AI video research and modeling and is backed by SoftBank, says its new model allows users to generate high-definition videos from written prompts, demonstrating a superior grasp of physics, human motion, camera movements and cause-and-effect sequences.According to a report by CNBC, the startup cites independent AI benchmarking and analysis company Artificial Analysis for its bold claim, saying Gen 4.5 immediately secured the top spot on the company's Video Arena leaderboard. The rankings are determined through blind comparisons where users vote for their preferred output without knowing which company generated the video.The results place Google's Veo 3 model in second place, and OpenAI’s Sora 2 Pro model significantly lower in seventh place.Runway CEO Cristóbal Valenzuela framed the achievement as a David-versus-Goliath victory.“We managed to out-compete trillion-dollar companies with a team of 100 people.""You can get to frontiers just by being extremely focused and diligent,"" Valenzuela told CNBC, noting that Gen 4.5 was codenamed ""David"" internally.“It does feel like a very interesting moment in time where the era of efficiency and research is upon us,” Valenzuela said on the shifting landscape. He added that the company is “excited to be able to make sure that AI is not monopolized by two or three companies.”Gen 4.5 is rolling out gradually and is expected to be available to all of Runway’s customers by the end of the week.",Runway claims its Gen 4.5 video model outperforms Google and OpenAI in independent benchmarking. Runway is a company that specialises in AI video research and modeling and is backed by SoftBank. CEO Cristóbal Valenzuela framed the achievement as a David-versus-Goliath victory. The new model is expected to be available to all of Runway’s customers by the end of the week.,"https://static.toiimg.com/thumb/msid-125699181,imgsize-4582,width-400,resizemode-4/runway.jpg"
