Article Title,Article Link,Article Text,Article Summary,Article Image
'Shehbaz Sharif intentionally staying away': Expert on delay in notification to appoint Pak's first CDF; PM flies to UK from Bahrain,https://timesofindia.indiatimes.com/world/pakistan/shehbaz-sharif-intentionally-staying-away-expert-on-delay-in-notification-to-appoint-paks-first-cdf-pm-files-to-london-from-bahrain/articleshow/125695130.cms,"Shehbaz Sharif (left), Asim Munir (ANI)

Pakistan Rages At UN After Criticism Of Munir’s Immunity Amendment Amid Fears Of Deeper Militarism

Also Read |





Author and National Security Advisory Board (NSAB) member Tilak Devasher claimed that Pakistan Prime Minister Shehbaz Sharif is “intentionally” staying out of the country to avoid being present when the notification would be issued for the appointment of the first-ever Chief of Defence Forces (CDF).Created through the 27th amendment to Pakistan’s constitution, the post is set to be assumed by Field Marshal Asim Munir, potentially making him the most powerful army chief in the country’s history.Speaking to ANI, Devasher highlighted that Sharif left for Bahrain and then London, leading to speculation that he's ""deliberately"" staying away to avoid issuing the notification.“Very smartly, the Pakistan PM went to Bahrain and then to London. He clearly does not want to issue the notification giving Asim Munir five years as army chief and as Chief of Defence Forces. He seems to believe that by staying away and avoiding signing the notification, he can escape the consequences,” said Devasher, author of four books on Pakistan.The comment comes after Sharif’s government failed to issue the required notification appointing Munir as the first-ever CDF by the November 29 deadline—the day his original three-year term as army chief ended.With the creation of the CDF post, the office of the Chairman of the Joint Chiefs of Staff Committee has formally been abolished.Devasher added that Pakistan is currently navigating a “very messy” situation.“If it turns out that he (Asim Munir) is no longer the army chief, then Pakistan finds itself without an army chief, and even the nuclear command authority—meant to fall under the new Strategic Forces Command—is effectively leaderless. It’s an extremely strange situation,” he remarked.Legal experts remain divided over whether the notification is necessary. Under the amended Constitution, the Chief of Army Staff’s term is meant to run concurrently with the CDF, lasting five years.Some analysts, however, argue that the issue may already be addressed by the Pakistan Army Act’s 2024 amendment, which extended the tenure of service chiefs to five years, according to Dawn. The amendment includes a “deeming” clause stating it “shall always be deemed to have been part of the Pakistan Army Act,” implying that Munir’s current term could automatically extend from three to five years without any additional notification.Devasher, however, called this interpretation “controversial,” questioning the view that a notification may not be required.“Some people argue that the Army Act was amended in 2004, setting the army chief’s tenure at five years. Since he has already served three, he supposedly has another two years remaining. From this perspective, no new notification would be required. This is controversial, and it’s unclear how the judiciary or the government will view it. But the fact remains that it makes his position very tenuous,” Devasher said.He also pointed to what he described as political manoeuvring within the military. “There are reports that other generals are now jostling for the position of army chief or for the two newly created four-star posts,” he stated.Devasher added that Prime Minister Sharif’s absence is only deepening the uncertainty. “But this situation cannot continue,” he warned. “A nuclear-armed country cannot function without a Chief of the Army Staff or someone in charge of the nuclear command authority.”","Pakistan's Prime Minister Shehbaz Sharif is ""intentionally"" staying out of the country to avoid being present when the notification would be issued for the appointment of the first-ever Chief of Defence Forces. The post is set to be assumed by Field Marshal Asim Munir, potentially making him the most powerful army chief in the country’s history.","https://static.toiimg.com/thumb/msid-125695326,imgsize-1595347,width-400,resizemode-4/shehbaz-sharif-left-asim-munir-ani.jpg"
‘Six militants stormed base’: Suicide blast hits paramilitary HQ in Pakistan; three killed,https://timesofindia.indiatimes.com/world/pakistan/gunmen-opened-fire-after-blast-fc-hq-in-pakistan-targeted-again-three-killed/articleshow/125679313.cms,"(Photo credit: AP)

Pakistan Army General Warns Of Hybrid-To-Full War As Pakistan Reshapes Military Power Under Munir





Fresh violence broke out in Pakistan after a suicide bomber detonated himself at the main gate of the Frontier Corps (FC) headquarters in Nokkundi, Balochistan, sparking an intense exchange of fire and a major security response, Dawn reported.The attack, claimed to be the work of militants described by officials as Fitna-al-Khawarij — the state’s term for the banned Tehreek-i-Taliban Pakistan (TTP) — triggered a swift retaliatory operation in which three attackers were killed.According to FC Balochistan South, the assault began when a suicide bomber blew himself up at the entrance, allowing several armed militants to force their way into the compound. Security personnel from the quick response force immediately engaged the attackers, with heavy gunfire reported from the area. Officials said at least six gunmen were believed to have entered the headquarters, prompting a full-scale clearance operation that continued through the day.In a statement, the FC spokesperson said troops were determined to neutralise the remaining threat, adding that the “last of the terrorists will also be” dealt with.Local reports described sustained firing inside the headquarters as forces worked room-to-room to secure the facility.The incident comes just days after a similar assault on an FC compound in the northwestern city of Peshawar, where gunmen and two suicide bombers stormed a paramilitary headquarters, killing three people. Police had said the first bomber detonated at the main entrance while the second entered the compound, forcing law enforcement to cordon off the busy FC Chowk area amid multiple explosions.These attacks form part of a broader escalation in militant violence this year. Earlier attacks in Quetta — including a deadly car bomb outside a paramilitary base and a suicide blast at a political rally — have added to growing instability in Balochistan. The province has endured a long-running insurgency, with hundreds of security personnel killed in 2024 alone, alongside attacks claimed by separatist groups such as the Baloch Liberation Army.","Suicide bomber detonates himself at the main gate of the Frontier Corps (FC) headquarters in Nokkundi, Balochistan. The attack triggered a swift retaliatory operation in which three attackers were killed. Local reports described sustained firing inside the headquarters as forces worked room-to-room to secure the facility.","https://static.toiimg.com/thumb/msid-125679795,imgsize-1419539,width-400,resizemode-4/photo-credit-ap.jpg"
Balochistan: 7 blasts over 24 hours rock Pakistan’s southwest province; insurgents target multiple sites sparking widespread fear,https://timesofindia.indiatimes.com/world/pakistan/balochistan-7-blasts-over-24-hours-rock-pakistans-southwest-province-insurgents-target-multiple-sites-sparking-widespread-fear/articleshow/125671836.cms,"file photo

Pakistan Army General Warns Of Hybrid-To-Full War As Pakistan Reshapes Military Power Under Munir





At least seven explosions were reported in Pakistan’s Balochistan province over the past 24 hours, with suspected insurgents targeting sites in Quetta and Dera Murad Jamali. No casualties were reported, although two security guards with a construction company were injured in the attacks.The incidents triggered fear and panic in the provincial capital.On Saturday, insurgents hurled hand grenades at a police checkpoint in Quetta, followed by the detonation of an IED near an Anti-Terrorism Department vehicle. Three additional explosions took place later in the evening, as cited by PTI.Senior Superintendent of Police Asif Khan said the blast near Lohr Karez, on the outskirts of Quetta, damaged the main line connecting the city with other parts of the country.SSP Khan said the attackers had planted IEDs on a railway track and detonated them as a train was scheduled to arrive at Quetta station. The blast damaged the track and forced the suspension of rail services.Khan added that armed men also attacked a construction company site on Quetta’s Sariab Road with hand grenades, damaging machinery and injuring two security guards. In another incident, motorcycle-borne insurgents hurled two hand grenades at the Manzoor Shaheed police station, one of which exploded while the other was defused by a bomb disposal squad.In Dera Murad Jamali, a patrolling police vehicle was targeted with hand grenades.Attackers also threw hand grenades in the Kech Beg area near a police patrol post in Quetta.No group immediately claimed responsibility for Saturday’s attacks, but insurgent activity resumed on Sunday morning.Earlier this year, at least ten people were killed and several others injured when a powerful car bomb exploded outside the paramilitary headquarters in Quetta.On September 3, a suicide bombing at a political rally in the city killed 11 people and wounded more than 40, targeting a stadium parking area where hundreds of Balochistan National Party supporters had gathered.Pakistani forces continue to battle a longstanding insurgency in Balochistan, which has claimed 782 lives in 2024. In March, the Baloch Liberation Army hijacked a train and killed off-duty troops. Since January, more than 430 people, most of them security personnel, have been killed in various attacks, including six soldiers in Bannu.","At least seven explosions reported in Pakistan's Balochistan province over the past 24 hours. Suspected insurgents targeting sites in Quetta and Dera Murad Jamali. No casualties reported, although two security guards with a construction company were injured in the attacks.","https://static.toiimg.com/thumb/msid-125671870,imgsize-957876,width-400,resizemode-4/file-photo.jpg"
"'Reflects political bias, misinformation': Pak brazens it out; criticises UN top official for remarks on 27th constitutional amendment",https://timesofindia.indiatimes.com/world/pakistan/reflects-political-bias-misinformation-pak-brazens-it-out-criticises-un-top-official-for-remarks-on-27th-constitutional-amendment/articleshow/125671389.cms,"Pakistan Army General Warns Of Hybrid-To-Full War As Pakistan Reshapes Military Power Under Munir

Also Read |

(With PTI inputs)





Brazening it out, Pakistan on Sunday dismissed UN High Commissioner for Human Rights Volker Türk’s concerns over the country’s recent 27th constitutional amendment, urging him to avoid remarks that reflect “political bias and misinformation. ”“Like all parliamentary democracies, all legislation as well as any amendment to the constitution remain the exclusive domain of the elected representatives of the people of Pakistan. While Pakistan gives due importance to the work of the High Commissioner for Human Rights, it is regrettable that Pakistan's views and ground realities were not reflected in the statement issued,” the Foreign Office (FO) said in a statement.The FO added that Pakistan remains “fully committed to protecting, promoting and upholding human rights, human dignity, basic freedoms and the rule of law as enshrined in the constitution”.“It is regrettable that Pakistan's views and ground realities were not reflected in the remarks. We urge the High Commissioner to respect the sovereign decisions of Pakistan's parliament and avoid commentary that reflects political bias and misinformation,"" it stated.In a statement on Friday, Türk criticised Islamabad for adopting the amendment without “broad consultation” with legal experts and civil society, warning that the “hastily adopted” changes could undermine judicial independence and raise questions about military accountability.The 27th amendment has stirred intense political debate within the neighbouring nation. On November 12, a joint parliamentary committee of the Senate and National Assembly approved the bill , prompting the opposition to warn that the government was sounding “the death knell for the Supreme Court”.The amendment alters Article 243 by abolishing the post of Chairman, Joint Chiefs of Staff Committee (CJCSC) and replacing it with a new Chief of Defence Forces (CDF). It also proposes establishing a Federal Constitutional Court and reducing certain powers of the Supreme Court.The first CDF will be Asim Munir, the Pakistan Army chief who was “promoted” to the five-star Field Marshal rank following the conflict with India in May.According to Dawn, the Pakistan government is yet to notify the appointment of the CDF, even as the office of the CJCSC formally ended on Thursday.",Pakistan dismisses UN High Commissioner for Human Rights Volker Türk's concerns over the country’s recent 27th constitutional amendment. Foreign Office (FO) urged him to avoid remarks that reflect “political bias and misinformation”,"https://static.toiimg.com/thumb/msid-125671739,imgsize-61416,width-400,resizemode-4/pakistan-at-crossroads-27th-amendment-sparks-permanent-martial-rule-fears-under-new-unified-command.jpg"
Pakistan: Can Imran Khan meet visitors in jail? What rules say on 'political prisoner' access,https://timesofindia.indiatimes.com/world/pakistan/pakistan-can-imran-khan-meet-visitors-in-jail-what-rules-say-on-political-prisoner-access/articleshow/125668106.cms,"Former Pakistan PM Imran Khan (ANI file photo)

Imran Khan Isolation Sparks Fury As PTI Claims His Photo Could Transform Pak’s Political Reality

What the rules say about ‘political prisoner’ access





This raises a critical question: what does the jail manual actually say?

Meetings with five people per week, including lawyers and relatives

30 minutes of phone time weekly

Rules that are ‘subjective’





Family’s repeated requests denied









Former Pakistan prime minister and World Cup–winning captain Imran Khan has been in jail for over two years. In recent days, rumours about his health, and even claims that he may have died, have spread widely on social media. His family says they are worried because they have not been allowed to meet him for weeks.The anxiety deepened on Friday when Imran Khan’s son Kasim Khan publicly demanded that the government prove the 73-year-old PTI founder is alive.""We demand proof of Imran Khan's life,"" Kasim said in a social media post.For nearly a month, no family member, lawyer or party aide has been allowed to see the former cricketer-turned-politician, fuelling speculation that he may have been harmed inside Rawalpindi’s Adiala Jail, where he has been incarcerated for over two years.According to Dawn, while the government maintains that Imran Khan is being given all ""possible facilities"", a senior cabinet member on Friday claimed that Khyber Pakhtunkhwa chief minister Sohail Afridi was trying to meet Khan in violation of the jail manual.Information minister Atta Tarar’s remarks triggered a sharp response from the PTI, which insists its court-approved visiting schedule — Tuesdays and Thursdays — is not being honoured.Dawn reports that visitation and phone calls are tied to a prisoner’s ""good behaviour"", giving the jail superintendent wide discretion.As the newspaper notes: ""Visitation, phone calls allowed to prisoners are linked to their ‘good behaviour’, meaning the jail superintendent has the discretion to allow or disallow meetings.""Current and former prison officials told Dawn that prisoners in Punjab, including political detainees, are allowed:Even condemned prisoners can meet family and lawyers once a week and get the same phone allowance via public call offices inside Adiala Jail.Political prisoners, Dawn adds, are placed in special cells under strict security, with daily medical check-ups mandated to ensure they are healthy.But these rules are not absolute. Their implementation depends heavily on the inmate’s behaviour, making the process ""necessarily subjective"", according to Dawn.Serious charges -- including terrorism or anti-state activities -- can also restrict access.A retired senior prison department officer told Dawn that access to lawyers or relatives ultimately rests with the jail superintendent, who can block meetings or calls if an inmate’s behaviour is deemed ""not good"".Despite court orders and repeated attempts, Imran Khan’s three sisters, PTI members and CM Sohail Afridi have been camping outside Adiala Jail for days, demanding a meeting with him.Kasim Khan said the family has been kept completely in the dark: ""My father has been under arrest for 845 days. For the past six weeks, he has been kept in solitary confinement in a death cell with zero transparency. His sisters have been denied every visit, even with clear court orders allowing access. There have been no phone calls, no meetings and no proof of life. Me and my brother have had no contact with our father.""Calling the situation ""deliberate"", he added: ""This absolute blackout is not a security protocol. Rather it is a deliberate attempt to hide my father's condition and prevent our family from knowing whether he is safe… the Pakistani government and its handlers will be held fully accountable legally, morally and internationally for my father’s safety.""He also appealed to international organisations and human rights groups to intervene urgently.""We demand proof of his life, enforce court ordered access, end this inhumane isolation and call for the release of Pakistan’s most popular political leader who is being held solely for political reasons,"" Kasim said.","Former Pakistan PM Imran Khan has been in jail for over two years. In recent days, rumours about his health, and even claims that he may have died, have spread widely on social media. His family says they are worried because they have not been allowed to meet him for weeks.","https://static.toiimg.com/thumb/msid-125668210,imgsize-940693,width-400,resizemode-4/untitled-design-44.jpg"
Imran Khan's health: PTI senator accuses Pak govt of violating human rights; claims 'one photo would change scenario',https://timesofindia.indiatimes.com/world/pakistan/imran-khans-health-pti-senator-accuses-pak-govt-of-violating-human-rights-claims-one-photo-would-change-scenario/articleshow/125657237.cms,"PTI senator Khurram Zeeshan accuses Pak govt of violating human rights (ANI)

Pakistan Erupts As Imran Khan’s Son Claims ‘No Proof Of Life’ Amid CM Afridi’s Jail-Side Protest





Pakistan Tehreek-e-Insaf senator Khurram Zeeshan accused the authorities of blocking access to jailed PTI founder Imran Khan , labelling it a gross human rights abuse as rumours surrounding the health of the former Pakistan PM intensify.Zeeshan said that Khan's family and lawyers are not being allowed to meet Imran Khan. ""The leadership of Pakistan Tehreek-e-Insaf, Imran Khan's family, and his lawyers are not being allowed to meet him. This is a complete violation of human rights, and he is being forced to work on their terms,"" he said. ""We have been given a guarantee that he is fine and is currently lodged in Adiala jail.""On being asked about why no pictures of the former PM have been released since his incarceration, the senator said that just one image could upend Pakistan's political landscape due to Khan's influence and claimed that the ruling authorities appear wary.""Imran Khan is so popular that a single picture of him would change the entire scenario of Pakistan. The ruling dispensation in Pakistan appears threatened,"" he said.Controversy swirls around the health of cricketer-turned-politician Imran Khan due to a lack of transparency about his confinement conditions. His son, Kasim Khan, claims the former Pakistani prime minister has been denied visitors for the past six weeks, fueling widespread speculation that the PTI leader may not even be alive.Khan remains incarcerated in Adiala Jail, where he was first convicted and sentenced to three years in August 2023 in connection with the Al-Qadir Trust case. Since then, additional corruption charges have piled up, culminating in a 14-year sentence that marks the longest jail term handed down to the politician.Adiala Jail authorities have dismissed the mounting concerns, insisting that all necessary medical care is being provided to the PTI chief. Officials maintain that Khan is in stable condition, but have offered no further evidence to counter the rumours.",Pakistan Tehreek-e-Insaf senator Khurram Zeeshan accused the authorities of blocking access to jailed PTI founder Imran Khan. He said that Khan's family and lawyers are not being allowed to meet him. The senator said that just one image could upend Pakistan's political landscape due to Khan's influence.,"https://static.toiimg.com/thumb/msid-125657297,imgsize-945897,width-400,resizemode-4/.jpg"
'No proof of life': Imran Khan’s son sparks new round of doubts amid ex-PM's health rumours; who said what?,https://timesofindia.indiatimes.com/world/pakistan/no-proof-of-life-imran-khans-son-sparks-new-round-of-doubts-amid-ex-pms-death-rumors-who-said-what/articleshow/125627255.cms,"Ex-Pakistan PM Imran Khan (File photo)

Pakistan Erupts As Imran Khan’s Son Claims ‘No Proof Of Life’ Amid CM Afridi’s Jail-Side Protest

'Darkest period' in Pakistan, says sister

Noreen Niazi

ALSO READ |

'Nothing is wrong with him'

ALSO READ |

UN calls on Pakistan to respect Imran Khan's human-rights





Former Pakistani prime minister Imran Khan 's son Kasim Khan on Thursday claimed his father has been kept in a ""death cell with zero transparency"", despite Islamabad refuting rumours that the cricketer-turned-politician was “brutally” assaulted by police for seeking a meeting with their brother last week.Kasim Khan said there have been ""no phone calls, no meetings and no proof of life. Me and my brother have had no contact with our father.""He alleged that the former prime minister, who has been under arrest for 845 days, has been kept in solitary confinement for the past six weeks. He also said that Khan’s sisters have been denied permission to visit him despite court orders allowing access.Kasim further alleged that the Shehbaz Sharif-led government and “its handlers” will be held accountable “legally, morally and internationally”.He also urged the international community to “intervene urgently” and demand proof of life.Earlier, Imran Khan’s sister, Noreen Niazi, accused Pakistani authorities of keeping the former prime minister in harsh prison conditions and cutting off all family contact, claiming that “no one knows what’s happening inside the jail.”Speaking to ANI about her last meeting with the Pakistan Tehreek-e-Insaf (PTI) founder, she said, “...Heis going through a tough time alone. He is in isolation... As per the jail manual, one can't be placed in isolation for more than 4 days. But he was put in isolation for three weeks last year as well, during which electricity was switched off, and he wasn't even allowed to read books. The same has been done now.”Her allegations come against the backdrop of growing speculation about Khan’s health and the month-long blackout on family and legal visits. “We don't know anything. They are not telling us anything, nor are they letting anybody meet him,” she said, adding that even PTI members with approved meetings were prevented from entering.“We have not been allowed to meet him for the last four weeks... The Police have been ordered to stop us and, I believe, also given permission to do to us whatever they want. This has never happened in Pakistan before,” she said.Niazi described the treatment of supporters and family members outside Adiala Jail as unprecedented. “No one has ever disrespected women like this, nor has anyone been oppressed this way. This is the first time in Pakistan that these people have been allowed to beat up people like there won't be any consequences, without considering if it's a child, an elderly person, or a woman in front of them. The world is aware of what's happening in Pakistan. ”She called the current situation Pakistan’s “darkest period”, comparing it to “Hitler-era-like repression”, and alleged that people are being “killed, beaten, and jailed without accountability”. She argued that the continued ban on meeting Khan was intentional. “We have been going there for the last four weeks, and they are not letting us meet him. This is why such rumours are spreading.”Warning of growing frustration, she said public anger is nearing a tipping point. “I believe there will be a spark among people soon, and then they will see the level to which the people go... The oppression is too much.”Expressing no expectations from the global community, she said: ""... We have such support from outside that Trump called our dictator Asim Munir a very good friend of his... Shehbaz Sharif had lost his seat. Asim Munir helped him win, so he is the bigger force... Dictators have come before. Their fates were not good either. But how long can these people survive, or how long can they continue to oppress?""Meanwhile, adviser to the Prime Minister on Political Affairs Rana Sanaullah and senior Pakistan Tehreek-e-Insaf (PTI) leaders on Thursday rejected rumours about former prime minister Imran Khan’s deteriorating health, saying the PTI founder was “fine and nothing is wrong with him,” reported Pakistan daily Dawn News.Earlier in the day, the PTI pressed for a meeting with the jailed leader, expressing concern over his condition after he was denied access to his family and lawyers for more than three weeks. Imran has been in prison since August 2023, serving a 14-year sentence in a corruption case.His family members and party activists have been staging protests outside Adiala Jail in recent days, demanding he be allowed visitors. A PTI delegation once again attempted to meet him on Thursday, but authorities refused permission.The UN's deputy spokesperson reaffirmed that the world body has urged Pakistani authorities to ensure the human rights and due-process rights of Imran Khan are respected.This follows his arrest and ongoing legal proceedings -- the UN has emphasized that in such politically sensitive cases, fair treatment under law and procedural fairness are essential.In a response to ANI, United Nations deputy spokesperson Farhan Haq said, ""We have called for his human rights and due process rights to be respected.""","Kasim Khan claims his father has been kept in a 'death cell with zero transparency' Islamabad refutes rumours that the cricketer-turned-politician was 'brutally' assaulted by police for seeking a meeting with their brother. Imran Khan’s sister, Noreen Niazi, accused Pakistani authorities of keeping the former prime minister in harsh prison conditions.","https://static.toiimg.com/thumb/msid-125628014,imgsize-13768,width-400,resizemode-4/us-bill-seeks-sanctions-on-pakistans-army-chief-demands-imran-khans-release.jpg"
‘Hitler-era repression’: Imran Khan’s sister slams jail treatment; family barred from meetings,https://timesofindia.indiatimes.com/world/pakistan/hitler-era-repression-imran-khans-sister-slams-jail-treatment-family-barred-from-meetings/articleshow/125623777.cms,"'Darkest Times': Imran Khan's Sister Calls Out Pakistan Govt, Compares Asim Munir To Adolf Hitler





Imran Khan’s sister, Noreen Niazi, has criticized Pakistani authorities over the treatment of the former prime minister in prison, warning that his family has been kept completely in the dark and that “no one knows what’s happening inside the jail. ”Speaking to ANI about her last meeting with the Pakistan Tehreek-e-Insaf (PTI) founder, she said, “...He is going through a tough time alone. He is in isolation... As per the jail manual, one can't be placed in isolation for more than 4 days. But he was put in isolation for three weeks last year as well, during which electricity was switched off, and he wasn't even allowed to read books. The same has been done now.”Her remarks come amid a surge of rumours about Khan’s health, fuelled by the month-long blackout on family and legal meetings. “We don't know anything. They are not telling us anything, nor are they letting anybody meet him,” she said, adding that even party members with a scheduled meeting had been blocked from entering.“We have not been allowed to meet him for the last four weeks... The Police have been ordered to stop us and, I believe, also given permission to do to us whatever they want. This has never happened in Pakistan before.”Niazi described the treatment of supporters and family members outside Adiala Jail as unprecedented.“No one has ever disrespected women like this, nor has anyone been oppressed this way. This is the first time in Pakistan that these people have been allowed to beat up people like there won't be any consequences, without considering if it's a child, an elderly person, or a woman in front of them. The world is aware of what's happening in Pakistan. ”She said Pakistan had entered its “darkest period”, comparing the situation to “Hitler-era-like repression”. According to her, people are being “killed, beaten, and jailed without accountability”. The continued ban on meetings, she argues, is deliberate. “We have been going there for the last four weeks, and they are not letting us meet him. This is why such rumours are spreading.”Public anger, she warned, is reaching a breaking point. “I believe there will be a spark among people soon, and then they will see the level to which the people go... The oppression is too much.”Her comments come as PTI leaders, including Khyber Pakhtunkhwa Chief Minister Sohail Afridi, continue to be denied access to Khan, who has been held since August 2023. While Adiala Jail officials insist he is in “completely good health”, the lack of transparency has only intensified demands for a clear and verifiable update on his condition.","Noreen Niazi says family has been kept in the dark about Imran Khan's condition. Compares situation to 'Hitler-era-like repression' in Pakistan. Says people are being 'killed, beaten, and jailed without accountability'","https://static.toiimg.com/thumb/msid-125623773,imgsize-565768,width-400,resizemode-4/imran-khan.jpg"
'Getting involved in criminal activities': UAE halts visas for most Pakistanis; stops short of banning passport,https://timesofindia.indiatimes.com/world/pakistan/getting-involved-in-criminal-activities-uae-halts-visas-for-most-pakistanis-stops-short-of-banning-passport/articleshow/125617549.cms,"Image: phclondon

As Pakistan Halts Afghan Transit, Kabul Boosts India Partnership And Fast-Tracks The Chabahar Route





The UAE has stopped issuing visas to Pakistani nationals and only narrowly held back from imposing a complete ban on the Pakistani passport, a senior Pakistani interior ministry official told a parliamentary panel on Thursday.Pakistan’s additional interior secretary Salman Chaudhry informed the Senate Functional Committee on Human Rights that both the UAE and Saudi Arabia had “stopped short of imposing a ban on the Pakistani passport,” as reported by Dawn.“If a ban is imposed, getting it removed would be difficult,” Chaudhry said.Senator Samina Mumtaz Zehri, who chairs the Senate human rights committee, confirmed the interior ministry official’s account in comments to the paper.She said the travel restrictions stemmed from concerns about individuals visiting the UAE and “getting involved in criminal activities”.According to her, the committee was informed that the UAE had largely stopped issuing visas to Pakistani nationals, and that only a limited number had been granted recently, and “after much difficulty”.A Pakistani blue passport is an official travel document reserved for government officials and other eligible personnel, distinguishing it from the standard green passport issued to ordinary citizens.Meanwhile, UAE Ambassador to Pakistan Salem M Salem Al Bawab Al Zaabi briefed Pakistan's finance minister Muhammad Aurangzeb on Thursday about “major UAE visa facilitation reforms for Pakistanis,” according to a statement from the minister’s office.The statement added that nearly 500 visas were being processed daily at the newly launched UAE Visa Centre in Pakistan, outlining the reforms highlighted by the envoy.Pakistan and the UAE maintain longstanding diplomatic, economic, and cultural ties. The Gulf nation is among Pakistan’s largest trading partners in the region and a key source of remittances, supported by a sizeable Pakistani workforce residing there.However, Pakistani nationals experienced a surge in visa rejections in early July, prompting interior minister Mohsin Naqvi to take up the matter with his UAE counterpart.","The UAE has stopped issuing visas to Pakistani nationals, a senior Pakistani interior ministry official told a parliamentary panel on Thursday. The UAE and Saudi Arabia had “stopped short of imposing a ban on the Pakistani passport,” the official said.","https://static.toiimg.com/thumb/msid-125617521,width-400,resizemode-4/image-phclondon.jpg"
‘Growth model no longer good enough’: Pak central bank chief’s dire warning; calls it ‘inflection point’,https://timesofindia.indiatimes.com/world/pakistan/growth-model-no-longer-good-enough-pak-central-bank-chief-warns-calls-it-inflection-point/articleshow/125616793.cms,"Representational image

IMF Applauds India’s Growth And Reforms, Bails Pakistan Again Out From Economic Burden

(With ANI inputs)





State Bank of Pakistan (SBP) governor Jameel Ahmad has warned that the country’s existing economic growth model “can no longer sustain” its population of 250 million (25 crore).“Our business cycles are shortening and as such, our current growth model simply cannot sustain a country of over 250 million people,” he remarked at the Pakistan Business Council’s Dialogue on the Economy on Wednesday, according to The Express Tribune.Ahmad, who has led the SBP since August 2022, noted that Pakistan’s growth trajectory had been “steadily weakening for decades” — slipping from an average of 3.9 per cent over the past 30 years, to 3.5 per cent in the last two decades, and further down to 3.4 per cent over the past five years.He added that Pakistan had been caught in a “prolonged phase of stabilisation,” during which, he said, citizens and businesses were burdened by steep taxes, high energy costs and unchecked government spending. He urged policymakers and private-sector leaders to move away from short-term fixes and adopt a long-term outlook.Calling the moment an “inflection point,” Ahmad pushed for a shift towards inclusive, sustainable growth, advocating structural reforms and urging businesses to expand their competitiveness by integrating into global value chains, modernising production, and avoiding “shortcuts” for quick profits.Ahmad also highlighted that Pakistan’s external debt nearly doubled from $55 billion to $100 billion between 2015 and 2022 without a corresponding rise in reserves. Since 2022, however, public external debt has remained broadly unchanged while SBP’s reserves have climbed from $2.9 billion to $14.5 billion, aided by $8.4 billion in market purchases during the last fiscal year.His remarks came a day after Planning Minister Ahsan Iqbal blamed the International Monetary Fund (IMF) for Pakistan’s highest unemployment rate in 21 years. Unemployment has risen to 7.1 per cent, while the World Bank estimates 44.7 per cent of Pakistanis now live below the poverty line.","State Bank of Pakistan (SBP) governor Jameel Ahmad has warned that the country’s existing economic growth model “can no longer sustain” its population of 250 million (25 crore) Ahmad said Pakistan had been caught in a “prolonged phase of stabilisation,” during which, he said, citizens and businesses were burdened by steep taxes, high energy costs and unchecked government spending.","https://static.toiimg.com/thumb/msid-125617122,imgsize-60374,width-400,resizemode-4/pakistan39s-current-growth-model-cannot-sustain-250-million-population-says-state-bank-governor.jpg"
AI reunites lost Pakistani woman with family: Kiran went missing at age 10,https://timesofindia.indiatimes.com/world/pakistan/ai-reunites-lost-pakistani-woman-with-family-kiran-went-missing-at-age-10-how-she-returned-home-after-17-years/articleshow/125608654.cms,".

What Is Artificial Intelligence? Explained Simply With Real-Life Examples





A young Pakistani woman, missing for 17 years, has been reunited with her family with the help of facial recognition technology and AI.Kiran, now 27, went missing in 2008 when she stepped out to buy ice cream in her Islamabad neighbourhood and forgot her home address. “I was lost and crying. A kind woman took me to the Edhi Centre in Islamabad as I couldn’t remember anything,” she said, news agency PTI reported.A few days later, Bilquis Edhi, wife of the late Abdul Sattar Edhi, founder of the Edhi Foundation, brought Kiran to the Karachi shelter home, where she grew up under Bilquis’ care. Sabah Faisal Edhi, wife of the current chairperson Faisal Edhi, said repeated attempts to trace Kiran’s parents through visits to Islamabad had failed.Earlier this year, the foundation contacted Nabeel Ahmed, a cybersecurity specialist with the Punjab Safe City Project. Using Kiran’s recent photos and limited childhood details, Nabeel accessed a missing-person police report from 2008 and, with facial recognition and tracking software, successfully located her family.Kiran’s father, Abdul Majeed, a tailor, travelled to Karachi to bring her home. “We searched for years, even published her photo in newspapers, but never found her.We had lost hope,” he said.Kiran expressed mixed emotions on returning home. “I am sad to leave my family members here. I will always be grateful to Bilquis apa and everyone at the shelter for taking such good care of me,” she said.She is the fifth girl from the Edhi shelter whose family has been traced with the foundation now working closely with police and Safe City Projects across Pakistan.","Kiran, now 27, went missing in 2008 when she stepped out to buy ice cream in her Islamabad neighbourhood and forgot her home address. Kiran’s father, Abdul Majeed, a tailor, travelled to Karachi to bring her home. She is the fifth girl from the Edhi shelter whose family has been traced with the foundation working closely with police and Safe City Projects across Pakistan.","https://static.toiimg.com/thumb/msid-125609108,imgsize-29004,width-400,resizemode-4/1280720-2025-11-27t134718091.jpg"
